  9.644	 19.161	 31.389	  7.653	 21.964	 31.712	 11.088	 19.886	 31.469	  7.981	 17.882	 31.536	  9.262	 22.473	 30.723	 11.183	 19.189	 29.914	 11.685	 19.886	 28.756	 10.476	 21.216	 30.946	  8.792	 21.645	 31.549	  7.336	 19.077	 30.277	  7.594	 21.908	 30.693	  9.287	 16.884	 29.560	  9.870	 22.015	 30.731	 10.786	 21.721	 28.928	  8.063	 19.404	 30.287	  7.782	 20.106	 30.021
 12.551	 23.731	 31.312	  9.524	 22.619	 31.670	 12.105	 22.527	 30.384	  9.422	 21.217	 30.720	  9.989	 20.129	 32.491	  9.664	 20.102	 31.261	  9.436	 19.921	 32.042	 11.253	 19.582	 33.247	  9.740	 22.971	 32.009	  8.297	 20.221	 32.402	  7.804	 23.348	 31.716	  9.892	 19.652	 30.809	  7.247	 20.067	 29.319	  8.292	 21.472	 30.776	  8.923	 21.878	 31.333	 10.110	 18.878	 29.827
  9.547	 21.223	 29.265	  8.159	 20.061	 32.690	  9.896	 18.581	 31.538	  9.931	 23.415	 31.429	  9.271	 20.566	 29.459	  8.229	 23.469	 30.894	  9.618	 21.635	 29.545	  7.064	 23.179	 28.937	 12.771	 20.998	 31.335	  9.507	 19.970	 31.448	 11.441	 19.863	 30.596	  9.057	 23.232	 31.781	 13.682	 19.817	 31.239	 12.246	 18.779	 31.414	 12.474	 18.512	 30.756	 11.843	 20.517	 31.616
  8.503	 19.537	 31.253	  9.211	 22.605	 31.392	  9.015	 23.621	 33.666	  7.846	 20.533	 30.692	 11.390	 20.887	 34.065	 10.267	 20.707	 34.395	 11.238	 19.507	 32.763	  7.877	 23.192	 35.629	  8.464	 18.638	 31.119	  8.659	 16.971	 31.036	  8.181	 19.116	 31.251	 11.286	 19.910	 32.097	  9.692	 20.903	 30.881	 10.736	 21.269	 31.990	  9.609	 18.863	 31.011	  6.583	 19.055	 31.496
  9.475	 18.347	 30.389	  6.688	 20.869	 29.026	  9.025	 15.670	 29.083	 11.056	 24.558	 32.659	  9.960	 17.120	 29.655	  8.643	 21.730	 32.036	 10.848	 19.816	 33.192	  8.062	 19.327	 29.753	  9.539	 18.536	 31.526	  9.719	 23.235	 31.147	  8.672	 24.246	 32.237	  9.538	 22.112	 32.072	  8.406	 21.076	 31.106	  8.210	 21.274	 30.324	  9.334	 22.135	 31.773	  9.942	 23.340	 31.454
  4.354	 19.395	 28.543	  8.772	 20.648	 27.871	  8.925	 21.229	 29.299	  5.034	 20.145	 29.831	  6.056	 17.947	 26.696	  5.693	 18.782	 27.449	  6.611	 19.538	 28.251	  7.436	 18.623	 26.703	 10.572	 19.841	 28.329	  8.133	 18.460	 30.084	 10.907	 22.167	 30.538	  9.240	 22.228	 29.511	  8.694	 21.276	 28.339	  8.571	 21.128	 28.133	  8.534	 19.874	 27.767	  7.854	 22.940	 29.462
  9.019	 23.665	 33.685	  8.600	 20.726	 30.297	  7.023	 22.548	 30.981	  8.518	 21.344	 31.681	  9.286	 20.960	 29.147	  9.747	 21.063	 30.229	 11.706	 24.109	 31.216	 10.662	 22.979	 32.034	  9.107	 23.150	 31.969	  9.885	 22.369	 31.004	  7.553	 24.849	 31.169	  8.543	 20.679	 31.378	 10.424	 19.266	 30.326	  9.038	 23.798	 31.536	  8.056	 21.458	 31.178	  8.607	 25.788	 32.560
 10.401	 21.719	 32.642	 10.798	 19.797	 31.917	 10.104	 17.161	 30.140	 10.842	 19.784	 32.037	 11.309	 19.598	 27.971	 12.920	 25.492	 31.012	 10.273	 24.683	 30.892	  9.193	 21.489	 29.151	  9.332	 21.216	 29.211	 12.710	 25.990	 31.094	 11.156	 22.688	 31.575	 10.485	 20.565	 28.763	 11.453	 20.419	 29.384	 10.877	 21.194	 31.395	  9.465	 23.596	 31.389	 10.902	 22.848	 31.206
  8.497	 19.003	 30.373	  9.384	 21.102	 31.285	 12.364	 23.440	 33.067	 13.028	 19.977	 30.102	 12.337	 20.167	 30.216	 10.312	 21.430	 32.630	  7.505	 15.731	 29.251	  7.811	 20.677	 32.297	  9.826	 20.467	 29.937	 10.515	 19.560	 31.771	  9.261	 22.111	 32.178	  7.323	 16.190	 30.954	  8.991	 19.599	 31.083	  8.728	 19.298	 31.871	  7.173	 17.932	 31.290	  7.823	 19.081	 31.519
  8.839	 19.300	 30.025	 12.107	 22.288	 31.647	 11.333	 19.830	 31.020	  8.939	 21.285	 32.212	 10.487	 21.982	 32.599	  8.555	 23.071	 33.471	 10.793	 19.703	 31.052	  9.113	 23.210	 33.681	 10.720	 19.642	 30.380	 15.271	 18.975	 31.117	 13.710	 23.972	 33.122	 12.005	 18.972	 31.361	  8.273	 21.775	 30.087	  7.701	 22.002	 33.242	 10.427	 25.074	 31.868	  9.087	 26.325	 32.084
  9.307	 21.583	 30.793	  7.771	 19.528	 29.033	  8.338	 19.830	 29.409	  7.934	 20.130	 29.253	 12.307	 21.838	 30.313	 15.030	 23.379	 29.938	 11.303	 18.393	 27.368	 10.902	 16.162	 27.719	 13.631	 19.686	 30.027	 10.601	 21.597	 30.701	 10.974	 19.413	 27.774	 12.661	 18.517	 29.265	 10.686	 22.533	 30.261	  7.249	 20.060	 28.604	  7.435	 20.118	 30.283	  7.312	 20.337	 31.465
  8.486	 18.986	 25.980	  8.168	 21.985	 27.184	 12.958	 20.057	 26.323	 10.339	 23.858	 26.729	 11.546	 21.518	 27.078	 12.119	 21.864	 25.904	 12.104	 21.747	 28.799	 12.448	 19.274	 26.001	 11.166	 18.485	 25.704	 10.815	 16.915	 27.149	 11.343	 18.236	 26.837	 11.593	 20.299	 27.677	  9.640	 18.879	 29.116	  9.619	 20.159	 27.551	  9.397	 19.675	 27.665	  9.963	 20.822	 31.246
  7.305	 17.794	 28.727	  8.725	 20.940	 28.733	  8.546	 20.434	 29.315	  8.035	 19.588	 29.265	  9.733	 20.615	 31.751	 11.129	 23.827	 31.936	 10.367	 20.213	 29.123	  9.290	 17.700	 28.695	 10.277	 20.000	 29.313	 10.510	 22.317	 29.570	  8.844	 18.554	 28.863	 10.425	 24.106	 30.673	  9.655	 24.401	 30.101	  9.425	 20.201	 29.110	  7.345	 22.114	 30.637	  9.528	 21.934	 29.856
 11.718	 15.949	 32.652	 13.841	 18.793	 32.961	 11.504	 18.986	 31.923	  9.839	 18.530	 32.128	 10.353	 17.704	 30.545	  7.633	 17.394	 31.261	  9.247	 20.229	 31.194	  9.192	 18.757	 31.207	  9.158	 19.935	 30.344	 10.982	 20.016	 32.522	 10.762	 22.186	 33.228	 10.178	 20.012	 31.462	 10.855	 16.971	 29.003	  7.408	 19.357	 29.593	 11.862	 20.285	 31.444	 10.746	 20.505	 33.128
 11.192	 21.238	 28.228	  8.990	 17.756	 29.556	  9.281	 22.597	 28.888	  9.394	 21.841	 29.932	  9.748	 18.822	 25.996	 10.846	 19.768	 27.057	  8.464	 20.539	 28.361	 10.783	 22.063	 28.036	  8.983	 22.101	 29.870	  9.502	 22.214	 28.850	 10.439	 22.825	 29.422	 10.018	 24.537	 29.732	 10.224	 23.141	 27.568	  9.373	 19.695	 25.964	  8.740	 21.102	 27.277	 12.013	 20.410	 28.320
  7.482	 20.121	 30.065	  9.515	 19.701	 27.396	  5.891	 20.624	 28.156	  8.554	 19.896	 28.813	 10.004	 22.083	 31.064	  7.357	 18.643	 29.039	  9.311	 17.430	 28.898	 12.046	 19.690	 30.506	  7.430	 23.786	 30.660	  9.619	 20.971	 31.645	  7.459	 23.809	 30.996	  9.643	 19.173	 31.350	  5.800	 22.375	 29.120	  4.862	 20.261	 28.253	  6.790	 22.802	 28.745	  6.089	 21.795	 28.329
 10.679	 19.732	 33.812	  9.036	 20.646	 31.920	  7.334	 16.951	 32.016	  5.672	 16.458	 30.830	  8.918	 18.975	 31.684	  7.191	 17.995	 32.399	  6.886	 20.368	 30.906	  9.043	 20.712	 31.341	 10.895	 19.434	 30.848	 12.694	 20.965	 31.791	 11.400	 21.972	 32.053	 11.460	 22.487	 31.527	 11.118	 15.354	 32.782	 11.015	 18.964	 34.037	 10.961	 17.355	 33.068	  8.934	 17.263	 32.816
  9.920	 18.454	 28.620	 11.257	 18.189	 27.505	  9.570	 19.133	 27.818	  8.542	 22.486	 29.576	  8.934	 18.289	 28.897	  8.881	 16.583	 28.631	  8.134	 14.612	 29.307	 10.129	 16.487	 29.035	  7.189	 13.691	 29.183	  9.561	 14.966	 31.048	  9.752	 17.812	 31.330	  5.584	 17.508	 30.437	  9.650	 20.137	 30.173	  9.654	 16.845	 28.578	  9.499	 19.407	 30.800	 10.015	 20.361	 29.699
 10.592	 20.118	 29.875	 11.281	 16.739	 28.881	 11.397	 20.720	 29.648	 12.107	 20.201	 29.466	 11.081	 16.543	 30.568	  8.270	 19.619	 31.462	  9.418	 19.659	 31.236	  7.696	 16.822	 31.388	 12.178	 20.336	 28.248	 11.024	 17.892	 27.646	 11.607	 22.052	 29.041	 13.927	 20.269	 27.941	  9.730	 19.780	 30.380	 11.814	 20.033	 28.306	 10.005	 16.540	 29.401	 10.111	 19.853	 29.912
 11.849	 21.826	 29.814	 12.119	 23.582	 31.467	  9.954	 18.299	 28.901	  9.298	 17.476	 28.490	 12.366	 21.650	 31.788	 13.413	 19.828	 31.047	 11.102	 19.531	 31.181	 11.826	 22.842	 33.374	  9.369	 19.615	 31.719	 10.942	 20.390	 31.763	 13.501	 21.487	 32.716	 11.659	 20.760	 32.255	 12.118	 19.243	 30.108	 11.217	 22.509	 31.167	 10.737	 20.011	 31.151	  9.991	 21.112	 30.065
  9.198	 18.031	 29.854	 11.458	 22.028	 32.613	  9.788	 18.849	 32.298	  7.580	 20.522	 31.200	 11.491	 19.518	 31.599	 10.590	 17.498	 32.151	 10.430	 16.098	 30.976	 12.346	 18.279	 32.337	  8.572	 19.688	 30.983	  7.333	 20.605	 31.651	  8.138	 20.156	 31.048	  9.876	 20.915	 30.686	  7.276	 20.118	 32.311	  8.547	 20.177	 29.100	  9.142	 21.844	 30.675	  8.157	 23.116	 32.077
  9.683	 18.586	 31.432	  7.467	 19.941	 32.636	  7.877	 18.935	 32.706	  7.353	 19.958	 32.445	  9.502	 18.221	 29.094	  9.541	 17.452	 29.602	  9.727	 20.869	 31.444	 10.945	 19.131	 30.065	  9.328	 20.304	 30.018	  8.146	 22.238	 29.546	  8.430	 20.211	 30.102	  9.015	 22.747	 31.419	 11.790	 18.757	 30.545	 12.000	 20.751	 33.744	 13.918	 21.921	 33.001	 14.035	 21.197	 31.253
 10.059	 16.169	 26.353	  9.406	 21.124	 28.532	  9.123	 19.413	 29.215	  9.529	 18.900	 28.387	 11.251	 16.558	 27.946	 12.783	 19.543	 30.261	  9.671	 20.014	 31.326	  6.630	 17.463	 30.082	 11.320	 17.733	 30.338	  7.964	 19.456	 31.771	  9.716	 18.636	 31.024	  7.072	 18.739	 31.621	 10.805	 17.264	 32.018	 11.259	 18.331	 32.877	  9.722	 15.869	 33.538	 10.998	 17.298	 29.326
  7.702	 22.109	 33.399	  9.544	 22.281	 32.245	  8.041	 21.541	 33.025	  8.719	 21.093	 33.492	  9.586	 18.819	 31.093	 11.113	 20.491	 31.553	 10.249	 20.310	 33.293	 11.293	 19.584	 32.405	 11.266	 22.346	 33.295	 10.416	 23.140	 34.552	  9.716	 21.215	 33.244	  9.790	 20.033	 31.460	  8.266	 18.017	 30.034	  7.197	 22.890	 32.221	  8.475	 19.750	 30.688	  7.807	 20.367	 29.551
 12.488	 21.253	 31.413	 13.443	 21.105	 29.426	  9.699	 21.501	 29.819	 15.449	 21.537	 29.097	 12.147	 19.326	 28.642	 13.130	 22.368	 30.853	 12.335	 21.748	 30.104	 10.288	 20.085	 29.777	  9.026	 19.664	 29.865	 12.714	 19.903	 28.784	 14.441	 20.745	 29.881	 13.452	 21.291	 30.837	 12.339	 18.840	 29.044	 12.245	 22.742	 30.577	 13.864	 22.687	 31.553	 11.926	 19.800	 30.832
  8.884	 20.170	 28.671	  8.734	 20.785	 27.892	 10.915	 22.489	 30.366	 12.387	 26.641	 31.480	 10.412	 15.703	 30.975	 10.203	 19.808	 31.550	  9.987	 21.335	 32.969	 15.262	 20.932	 31.180	  9.267	 19.228	 28.713	 11.926	 18.033	 29.312	 13.360	 24.429	 30.525	 13.965	 19.660	 29.384	  8.582	 19.270	 30.749	 10.014	 21.045	 32.399	 10.955	 18.863	 30.017	  6.195	 18.479	 33.055
  8.050	 20.845	 29.623	  9.179	 21.885	 31.289	  9.237	 21.188	 30.645	  7.217	 21.814	 30.045	 13.118	 21.503	 33.082	 10.757	 19.883	 33.439	  8.946	 19.713	 32.069	 13.071	 20.524	 31.940	 12.889	 21.952	 30.408	  9.809	 22.144	 31.764	 14.723	 23.014	 31.282	 11.835	 21.585	 31.253	 12.738	 20.764	 31.507	 13.174	 18.428	 32.091	 15.924	 21.965	 30.701	 13.168	 18.747	 31.048
  8.324	 20.664	 30.429	  8.249	 20.690	 32.003	  9.339	 19.237	 30.444	  7.492	 18.592	 29.157	  9.176	 18.757	 30.641	  4.666	 16.287	 31.608	  8.826	 19.014	 30.304	  5.753	 18.069	 31.583	  8.105	 18.587	 28.759	  8.154	 20.674	 28.763	  8.789	 19.284	 28.146	  6.934	 21.582	 30.063	  9.933	 19.386	 27.751	  9.577	 20.647	 30.367	  8.983	 19.193	 31.264	  8.981	 17.873	 30.153
  9.892	 18.568	 28.428	 11.837	 18.305	 29.496	 10.802	 21.269	 30.323	  9.190	 18.339	 28.745	  5.521	 23.108	 30.794	  9.078	 18.601	 29.411	  8.468	 24.520	 32.159	  7.168	 19.561	 29.947	  9.468	 16.829	 27.267	 13.050	 22.344	 28.728	 12.150	 21.931	 27.605	  8.782	 22.377	 29.172	  7.343	 22.747	 29.982	  9.572	 21.501	 29.040	  9.356	 20.448	 29.665	  9.924	 22.656	 29.161
 10.284	 23.441	 32.964	  8.965	 21.083	 32.042	  8.501	 18.833	 31.798	  9.507	 19.415	 31.389	 12.968	 21.206	 34.880	 12.516	 18.976	 33.405	 15.758	 16.001	 32.413	 12.512	 19.467	 33.124	 14.634	 19.309	 32.262	 13.018	 21.491	 32.160	 15.339	 21.091	 31.547	 12.393	 19.163	 31.833	 14.273	 17.333	 31.521	 13.205	 20.773	 31.943	 12.742	 22.254	 33.361	 13.436	 21.061	 33.295
 10.390	 21.550	 31.513	 12.418	 25.099	 34.043	 12.624	 24.077	 32.779	 13.473	 22.708	 31.305	 11.291	 20.196	 29.327	  9.714	 22.533	 29.968	  9.733	 22.161	 31.122	 11.296	 17.827	 29.077	 12.540	 20.823	 31.040	 12.229	 18.862	 28.142	 13.154	 19.890	 30.193	 14.996	 23.843	 31.505	 11.711	 19.442	 30.484	 13.735	 19.722	 30.359	 11.091	 16.639	 27.480	 13.596	 20.196	 29.680
  6.853	 23.986	 33.113	  7.915	 21.412	 31.631	  5.465	 22.593	 31.512	  8.352	 19.633	 31.867	  7.912	 19.366	 31.680	  8.980	 20.253	 32.928	  9.909	 23.985	 34.923	  9.118	 18.919	 31.934	  7.451	 19.088	 30.477	  9.590	 17.775	 29.531	  8.142	 20.890	 32.060	 10.712	 21.571	 30.712	 10.698	 17.567	 30.577	 10.341	 18.889	 30.270	  9.330	 21.230	 31.249	 11.292	 20.954	 30.717
 10.658	 21.447	 32.450	 13.652	 22.728	 30.744	 10.884	 22.619	 31.743	 11.385	 19.313	 29.573	 10.721	 19.274	 30.670	 11.205	 19.250	 29.545	 12.033	 19.887	 31.290	 11.338	 21.205	 30.704	 11.979	 17.967	 25.818	 12.823	 21.942	 29.051	  9.730	 21.977	 28.533	 12.029	 22.693	 28.992	  6.182	 23.358	 30.701	  9.897	 22.537	 28.342	  9.024	 25.771	 31.046	  9.630	 20.279	 28.009
  8.947	 22.421	 29.864	 10.314	 22.743	 30.901	  8.096	 20.183	 31.458	  8.779	 19.090	 29.243	 14.180	 22.952	 34.611	 13.414	 20.516	 33.743	 11.967	 20.156	 32.901	 12.855	 21.202	 34.700	 13.062	 20.332	 33.646	 15.365	 20.414	 34.088	 12.267	 19.908	 34.025	 11.292	 19.386	 32.666	  8.954	 17.357	 32.860	 10.858	 19.007	 33.803	 11.771	 19.617	 33.977	 10.626	 17.394	 33.250
  9.529	 18.050	 29.532	  8.581	 18.510	 28.803	  9.236	 19.322	 30.263	  9.740	 20.605	 31.911	  6.230	 23.532	 31.152	  6.359	 17.809	 28.729	  5.827	 18.061	 29.779	  4.896	 18.172	 28.292	 10.978	 21.232	 28.882	  9.128	 24.956	 31.051	  9.330	 19.855	 28.269	  9.895	 22.484	 30.688	  8.330	 20.173	 31.414	 10.719	 21.102	 31.901	 10.744	 20.385	 31.567	 12.021	 20.842	 31.141
  9.360	 20.881	 30.688	  7.657	 23.732	 32.877	  9.710	 27.064	 33.405	  7.805	 23.419	 32.178	  8.663	 19.875	 30.168	 12.154	 17.068	 27.314	  8.814	 18.293	 30.040	  9.882	 19.855	 29.722	  9.883	 20.321	 31.136	 10.674	 22.171	 30.487	 10.351	 20.032	 30.787	  8.627	 18.153	 29.032	  6.160	 22.254	 29.059	  7.425	 23.853	 30.618	  9.601	 24.902	 31.009	 10.428	 23.347	 29.357
  8.636	 22.119	 30.528	  7.500	 21.060	 28.885	  6.541	 17.110	 28.017	  8.106	 20.290	 29.701	  8.000	 19.106	 29.052	 10.369	 18.952	 28.346	 11.478	 22.575	 29.910	  8.885	 17.930	 27.624	  8.683	 23.237	 28.946	  7.150	 20.652	 28.681	  6.028	 21.582	 28.071	 10.965	 22.111	 29.869	 10.162	 20.172	 30.765	  9.145	 23.910	 31.089	 10.846	 18.708	 29.627	  7.832	 21.442	 30.320
  9.512	 21.468	 31.793	  8.064	 19.582	 30.783	  6.979	 22.174	 32.268	  7.329	 25.229	 35.070	 10.721	 22.734	 29.527	 10.926	 23.149	 30.672	  7.818	 21.709	 27.563	  7.005	 21.196	 28.368	 11.216	 20.824	 31.138	 12.595	 21.898	 32.574	 13.343	 22.045	 32.205	 10.805	 22.864	 32.078	  9.994	 21.362	 30.320	  8.364	 18.517	 29.890	  7.388	 21.737	 31.334	 10.444	 23.421	 31.301
  7.404	 18.852	 30.711	  9.432	 19.829	 30.727	  9.468	 20.727	 31.183	  9.141	 18.030	 30.564	 10.146	 17.190	 31.172	  8.793	 21.528	 32.531	 12.473	 20.541	 32.877	 11.203	 20.201	 33.635	  8.527	 19.030	 30.063	  8.831	 23.082	 31.413	 12.011	 21.133	 29.856	  9.126	 18.100	 29.663	  6.765	 24.344	 32.156	 11.695	 23.176	 30.604	 10.992	 23.450	 33.140	 10.367	 22.827	 31.503
  8.084	 21.042	 28.636	  7.501	 19.061	 28.658	  9.308	 21.402	 29.295	  7.642	 21.412	 29.748	 13.090	 17.520	 31.577	 14.398	 20.360	 31.036	 15.047	 18.384	 32.935	 13.399	 18.909	 31.391	  9.619	 19.061	 31.748	 10.670	 19.580	 31.914	  9.087	 20.091	 33.376	 11.720	 16.584	 30.037	 13.731	 20.456	 29.521	 13.832	 20.390	 30.264	 14.013	 18.063	 29.763	 17.027	 19.597	 30.305
 12.345	 25.039	 31.758	 14.072	 22.318	 30.502	  8.685	 22.063	 30.489	 10.556	 21.329	 30.104	 10.918	 22.171	 31.724	 10.510	 19.662	 29.324	  9.932	 23.706	 33.000	 10.695	 21.761	 32.748	 10.192	 20.023	 29.147	 13.619	 23.106	 30.742	 11.390	 21.243	 29.817	 11.755	 23.639	 28.914	 12.998	 21.250	 32.334	 12.678	 18.618	 31.369	 11.794	 21.646	 31.549	  9.530	 18.578	 31.276
  9.163	 16.279	 33.061	  9.503	 15.122	 31.766	  8.914	 16.672	 32.803	 10.572	 16.454	 31.754	  5.426	 15.790	 29.480	  5.706	 17.755	 30.093	  7.463	 20.501	 30.561	  5.849	 19.172	 30.661	  6.374	 14.861	 28.996	  6.691	 19.385	 30.030	  7.357	 16.418	 30.733	  7.849	 17.383	 29.496	  9.836	 16.975	 30.219	 10.379	 20.364	 29.315	 10.068	 18.549	 30.273	 10.952	 17.612	 28.300
  9.418	 19.595	 28.938	 10.343	 19.148	 27.908	 10.444	 19.770	 28.807	 11.487	 19.066	 27.877	 12.839	 22.947	 29.844	  7.574	 14.582	 27.845	 11.636	 17.619	 27.961	 11.403	 21.451	 31.233	  7.861	 14.977	 28.614	  9.325	 18.627	 28.253	 10.749	 19.944	 31.253	 10.208	 15.046	 29.072	  9.831	 16.260	 29.036	  8.864	 16.894	 29.896	  8.171	 16.434	 29.703	  6.377	 17.785	 29.176
  8.031	 21.625	 29.829	  8.588	 23.159	 30.817	  9.335	 25.039	 31.651	  9.706	 22.028	 30.693	 10.183	 22.088	 30.212	  4.830	 18.914	 29.041	  7.920	 23.000	 30.278	  9.385	 22.002	 29.457	  6.597	 26.099	 33.459	  9.104	 23.168	 31.833	  8.694	 24.941	 32.046	  7.164	 22.635	 31.149	  7.207	 19.561	 30.885	  9.272	 18.727	 28.653	  9.265	 24.116	 30.462	  8.441	 20.737	 30.804
  6.906	 19.080	 30.028	  5.101	 21.460	 30.409	  9.311	 21.115	 30.778	  7.142	 21.317	 29.827	  9.612	 20.237	 28.479	  9.342	 20.499	 29.855	  8.890	 18.970	 29.502	 12.212	 22.345	 28.965	 10.945	 22.932	 29.981	  7.875	 19.231	 30.731	  8.986	 20.769	 31.276	 10.448	 22.531	 30.661	  9.406	 18.011	 26.019	  9.061	 21.686	 30.114	  7.040	 20.222	 28.149	  8.166	 19.055	 27.675
 13.704	 23.183	 31.628	 10.489	 18.814	 29.878	  7.739	 18.328	 28.129	 11.083	 21.453	 30.320	 13.630	 17.934	 28.774	 13.828	 18.842	 28.085	 13.074	 17.975	 28.682	 12.194	 19.604	 28.391	  7.820	 19.585	 29.336	 12.248	 18.080	 29.901	 10.417	 20.328	 30.226	  9.766	 18.902	 28.896	 12.389	 22.880	 29.645	 13.096	 18.447	 28.404	 11.492	 24.292	 29.596	 13.131	 19.809	 28.724
 11.948	 22.698	 30.752	 10.886	 21.336	 30.519	  9.378	 19.541	 28.497	  9.309	 20.315	 30.481	 12.714	 21.661	 31.569	 12.827	 20.408	 32.301	 12.389	 22.740	 31.900	 10.000	 20.729	 31.370	  9.665	 19.577	 27.422	 11.036	 19.535	 28.987	 11.346	 18.211	 27.228	 11.305	 22.188	 29.578	 10.453	 24.416	 29.989	 11.259	 24.480	 30.597	 10.991	 22.274	 30.356	 11.357	 24.267	 31.815
 11.719	 21.038	 34.120	 12.585	 20.644	 33.517	 14.314	 21.831	 34.360	 13.315	 18.506	 33.220	  8.967	 19.927	 31.430	  9.514	 19.589	 31.505	 12.692	 22.971	 32.076	 11.263	 22.555	 31.447	 10.804	 22.435	 30.779	  9.054	 19.577	 31.975	  9.976	 20.866	 31.530	  8.539	 19.772	 31.367	  9.129	 19.437	 30.399	 12.173	 24.935	 31.162	 10.076	 21.601	 30.779	 10.526	 20.995	 30.332
